visitNumber,visitId,visitStartTime,date,total_visits,total_hits,total_pageviews,total_timeOnSite,total_bounces,total_newVisits,total_screenviews,browser,hitNumber,isEntrance,isExit,hitPagePath,hitPageHostname,hitPageTitle,hitPageSearchKeyword,hitPageSearchCategory,hitPagePathLevel1,transactionId,itemTransactionId,ProductName,ProductSKU,Category,Variant,ProductList, Revenue , TotalCost ,Price,Quantity
2,1470764863,1470764863,20160809,1,10,10,145,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091450,ORD201608091450,Leatherette Journal,GGOEGOCB017499,(not set),Single Option Only,(not set), 74.87 , 8.79 ,8.79,1
4,1470742746,1470742746,20160809,1,11,11,569,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091512,ORD201608091512,Stadium Cups-Sets of 4,GGOEGDHA018899,(not set),Single Option Only,(not set), 202.68 , 9.98 ,4.99,2
4,1470742746,1470742746,20160809,1,11,11,569,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091512,ORD201608091512,22 oz Mini Mountain Bottle,GGOEGDHC018299,(not set), BLUE,(not set), 202.68 , 2.99 ,2.99,1
4,1470742746,1470742746,20160809,1,11,11,569,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091512,ORD201608091512,22 oz Mini Mountain Bottle,GGOEGDHR018499,(not set), RED,(not set), 202.68 , 2.99 ,2.99,1
4,1470742746,1470742746,20160809,1,11,11,569,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091512,ORD201608091512,1 oz Hand Sanitizer,GGOEGCKQ013199,(not set),Single Option Only,(not set), 202.68 , 139.30 ,1.99,70
4,1470742746,1470742746,20160809,1,11,11,569,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091512,ORD201608091512,Red Spiral Google Notebook,GGOEGOCT019199,(not set),Single Option Only,(not set), 202.68 , 19.98 ,9.99,2
4,1470742746,1470742746,20160809,1,11,11,569,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091512,ORD201608091512,Pen Pencil & Highlighter Set,GGOEGOAQ018099,(not set),Single Option Only,(not set), 202.68 , 7.98 ,3.99,2
4,1470742746,1470742746,20160809,1,11,11,569,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091512,ORD201608091512,Quatro Retractable Pen,GGOEGOAQ020099,(not set),Single Option Only,(not set), 202.68 , 5.98 ,2.99,2
4,1470742746,1470742746,20160809,1,11,11,569,,,,Chrome,9,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091512,ORD201608091512,Colored Pencil Set,GGOEGOBG023599,(not set),Single Option Only,(not set), 202.68 , 5.98 ,2.99,2
2,1470805958,1470805958,20160809,1,13,11,352,,,,Chrome,12,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091579,ORD201608091579,Android Men's Short Sleeve Hero Tee White,GGOEAAAQ032014,(not set), MD,(not set), 29.49 , 14.99 ,14.99,1
13,1470770391,1470770391,20160809,1,13,10,289,,,,Chrome,12,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091594,ORD201608091594,Color Changing Grip Pen,GGOEGOAR021999,(not set),Single Option Only,(not set), 146.00 , 120.00 ,1.2,100
5,1470789083,1470789083,20160809,1,14,14,668,,,,Chrome,11,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091620,ORD201608091620,Google Men's  Zip Hoodie,GGOEGAFB035813,(not set), SM,(not set), 64.21 , 44.79 ,44.79,1
4,1470769410,1470769410,20160809,1,16,14,180,,,,Chrome,15,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091660,ORD201608091660,Google Women's Short Sleeve V-Neck Tee Lavender,GGOEGALP034314,(not set), MD,(not set), 50.61 , 33.98 ,16.99,2
1,1470765746,1470765746,20160809,1,17,15,332,,1,,Chrome,16,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091671,ORD201608091671,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010517,(not set), 2XL,(not set), 33.01 , 16.99 ,16.99,1
1,1470762213,1470762213,20160809,1,19,14,356,,1,,Chrome,18,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091700,ORD201608091700,Mistral Rucksack,GGOEGBRJ037399,(not set),Single Option Only,(not set), 125.10 , 55.99 ,55.99,1
1,1470762213,1470762213,20160809,1,19,14,356,,1,,Chrome,18,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091700,ORD201608091700,Google Women's Fleece Hoodie,GGOEGAQB036014,(not set), MD,(not set), 125.10 , 44.79 ,44.79,1
3,1470760752,1470760752,20160809,1,19,14,131,,,,Chrome,18,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091705,ORD201608091705,Eco-Aware Recycled Journal Combo,GGOEGOCR017899,(not set), RED,(not set), 848.92 , 259.35 ,3.99,65
3,1470760752,1470760752,20160809,1,19,14,131,,,,Chrome,18,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091705,ORD201608091705,1 oz Hand Sanitizer,GGOEGCKQ013199,(not set),Single Option Only,(not set), 848.92 , 129.35 ,1.99,65
3,1470760752,1470760752,20160809,1,19,14,131,,,,Chrome,18,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091705,ORD201608091705,Chevron Shopper,GGOEGBJR018199,(not set),Single Option Only,(not set), 848.92 , 105.00 ,3.5,30
1,1470770927,1470770927,20160809,1,20,18,429,,1,,Chrome,19,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091710,ORD201608091710,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 22.05 , 9.95 ,1.99,5
6,1470775963,1470775963,20160809,1,20,15,244,,,,Chrome,18,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091714,ORD201608091714,Google Women's Short Sleeve Shirt Red,GGOEGAER029216,(not set), XL,(not set), 22.69 , 15.19 ,15.19,1
3,1470800036,1470800036,20160809,1,20,16,1112,,,,Safari,19,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091713,ORD201608091713,26 oz Double Wall Insulated Bottle,GGOEGDHQ015399,(not set),Single Option Only,(not set), 37.18 , 24.99 ,24.99,1
1,1470760813,1470760813,20160809,1,21,17,2784,,1,,Chrome,20,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091729,ORD201608091729,Engraved Ceramic Google Mug,GGOEGDWC020199,(not set),Single Option Only,(not set), 84.74 , 57.52 ,7.19,8
1,1470760813,1470760813,20160809,1,21,17,2784,,1,,Chrome,20,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091729,ORD201608091729,Koozie Can Kooler,GGOEGFYQ016599,(not set),Single Option Only,(not set), 84.74 , 12.72 ,1.59,8
2,1470779692,1470779692,20160809,1,21,16,134,,,,Chrome,20,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091733,ORD201608091733,26 oz Double Wall Insulated Bottle,GGOEGDHQ015399,(not set),Single Option Only,(not set), 89.24 , 59.97 ,19.99,3
2,1470779692,1470779692,20160809,1,21,16,134,,,,Chrome,20,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091733,ORD201608091733,Google 17oz Stainless Steel Sport Bottle,GGOEGDHC074099,(not set),Single Option Only,(not set), 89.24 , 15.19 ,15.19,1
3,1470763894,1470763894,20160809,1,22,15,275,,,,Chrome,21,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091745,ORD201608091745,Android Baby Esssentials Set,GGOEAAWQ063048,(not set), 6M,(not set), 76.12 , 27.19 ,27.19,1
3,1470763894,1470763894,20160809,1,22,15,275,,,,Chrome,21,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091745,ORD201608091745,Google Infant Zip Hood Royal Blue,GGOEGAWC062848,(not set), 6M,(not set), 76.12 , 30.39 ,30.39,1
1,1470750725,1470750725,20160809,1,24,18,284,,1,,Chrome,23,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091756,ORD201608091756,Google Women's Short Sleeve Hero Tee White,GGOEGAEQ027913,(not set), SM,(not set), 66.19 , 17.99 ,17.99,1
1,1470750725,1470750725,20160809,1,24,18,284,,1,,Chrome,23,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091756,ORD201608091756,Google Men's Long Sleeve Pullover Crew Tee Heather,GGOEGAEJ033315,(not set), LG,(not set), 66.19 , 34.99 ,34.99,1
1,1470751368,1470751368,20160809,1,24,19,892,,1,,Chrome,22,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091761,ORD201608091761,16 oz. Hot/Cold Tumbler,GGOEGFPR113699,(not set),Single Option Only,(not set), 282.25 , 274.75 ,10.99,25
1,1470780572,1470780572,20160809,1,25,21,618,,1,,Chrome,24,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091771,ORD201608091771,Google Women's V-Neck Tee Grey,GGOEGAEJ029813,(not set), SM,(not set), 39.80 , 15.19 ,15.19,1
1,1470780572,1470780572,20160809,1,25,21,618,,1,,Chrome,24,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091771,ORD201608091771,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010515,(not set), LG,(not set), 39.80 , 13.59 ,13.59,1
7,1470734433,1470734433,20160809,1,25,23,1265,,,,Chrome,23,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091769,ORD201608091769,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAQ010416,(not set), XL,(not set), 29.46 , 13.59 ,13.59,1
3,1470755566,1470755566,20160809,1,27,21,677,,,,Chrome,26,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091782,ORD201608091782,Google Heavyweight Long Sleeve Hero Tee Burgundy,GGOEGAEE031014,(not set), MD,(not set), 46.49 , 31.99 ,31.99,1
1,1470800369,1470800369,20160809,1,31,23,1097,,1,,Edge,29,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091805,ORD201608091805,24 oz YouTube Sergeant Stripe Bottle,GGOEYDHJ019399,(not set),Single Option Only,(not set), 20.49 , 7.99 ,7.99,1
1,1470772014,1470772014,20160809,1,31,25,372,,1,,Chrome,30,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091803,ORD201608091803,Red Spiral Google Notebook,GGOEGOCT019199,(not set),Single Option Only,(not set), 27.73 , 9.99 ,9.99,1
1,1470772014,1470772014,20160809,1,31,25,372,,1,,Chrome,30,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091803,ORD201608091803,Google Stylus Pen w/ LED Light,GGOEGOAR013099,(not set),Single Option Only,(not set), 27.73 , 5.50 ,5.5,1
1,1470772014,1470772014,20160809,1,31,25,372,,1,,Chrome,30,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091803,ORD201608091803,PaperMate Ink Joy Retractable Pen,GGOEGOAR021899,(not set),Single Option Only,(not set), 27.73 , 1.25 ,1.25,1
1,1470773167,1470773167,20160809,1,32,26,899,,1,,Chrome,31,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091812,ORD201608091812,Google Men's Long Sleeve Pullover Crew Tee Heather,GGOEGAEJ033315,(not set), LG,(not set), 56.31 , 27.99 ,27.99,1
1,1470773167,1470773167,20160809,1,32,26,899,,1,,Chrome,31,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091812,ORD201608091812,Google Long Sleeve Raglan Badge Henley Ocean Blue,GGOEGAEC033115,(not set), LG,(not set), 56.31 , 16.79 ,16.79,1
1,1470761536,1470761536,20160809,1,36,26,784,,1,,Chrome,35,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091832,ORD201608091832,Koozie Can Kooler,GGOEGFYQ016599,(not set),Single Option Only,(not set), 82.62 , 21.89 ,1.99,11
1,1470761536,1470761536,20160809,1,36,26,784,,1,,Chrome,35,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091832,ORD201608091832,Eco-Aware Recycled Journal Combo,GGOEGOCR017899,(not set), RED,(not set), 82.62 , 39.90 ,3.99,10
1,1470803588,1470803588,20160809,1,36,25,501,,1,,Safari,35,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091833,ORD201608091833,Google Trucker Hat,GGOEGHPA002910,(not set),Single Option Only,(not set), 68.45 , 28.99 ,28.99,1
1,1470803588,1470803588,20160809,1,36,25,501,,1,,Safari,35,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091833,ORD201608091833,Latitudes Foldaway Shopper,GGOEGBJC019999,(not set),Single Option Only,(not set), 68.45 , 4.99 ,4.99,1
1,1470803588,1470803588,20160809,1,36,25,501,,1,,Safari,35,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091833,ORD201608091833,Google Canvas Tote Natural/Navy,GGOEGBJL013999,(not set),Single Option Only,(not set), 68.45 , 15.99 ,15.99,1
2,1470782209,1470782209,20160809,1,37,28,1828,,,,Chrome,36,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091834,ORD201608091834,Eco-Aware Large Recycled Journal Combo,GGOEGOCC017599,(not set), BLUE,(not set), 199.21 , 57.42 ,3.19,18
2,1470782209,1470782209,20160809,1,37,28,1828,,,,Chrome,36,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091834,ORD201608091834,Koozie Can Kooler,GGOEGFYQ016599,(not set),Single Option Only,(not set), 199.21 , 57.24 ,1.59,36
2,1470782209,1470782209,20160809,1,37,28,1828,,,,Chrome,36,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091834,ORD201608091834,Eco-Aware Recycled Journal Combo,GGOEGOCR017899,(not set), RED,(not set), 199.21 , 57.42 ,3.19,18
1,1470810481,1470810481,20160809,1,38,30,776,,1,,Chrome,37,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091838,ORD201608091838,Leatherette Journal,GGOEGOCB017499,(not set),Single Option Only,(not set), 88.92 , 54.95 ,10.99,5
1,1470810481,1470810481,20160809,1,38,30,776,,1,,Chrome,37,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091838,ORD201608091838,Color Changing Grip Pen,GGOEGOAR021999,(not set),Single Option Only,(not set), 88.92 , 7.50 ,1.5,5
5,1470736423,1470736423,20160809,1,41,35,954,,,,Chrome,40,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091846,ORD201608091846,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,GGOEYAEJ029513,(not set), SM,(not set), 25.06 , 15.19 ,15.19,1
6,1470772818,1470772818,20160809,1,42,30,755,,,,Chrome,41,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091848,ORD201608091848,Electronics Accessory Pouch,GGOEGBFC018799,(not set),Single Option Only,(not set), 140.32 , 14.97 ,4.99,3
6,1470772818,1470772818,20160809,1,42,30,755,,,,Chrome,41,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091848,ORD201608091848,23 oz Wide Mouth Sport Bottle,GGOEGDHC015299,(not set),Single Option Only,(not set), 140.32 , 21.98 ,10.99,2
6,1470772818,1470772818,20160809,1,42,30,755,,,,Chrome,41,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091848,ORD201608091848,16 oz. Hot/Cold Tumbler,GGOEGFPR113699,(not set),Single Option Only,(not set), 140.32 , 32.97 ,10.99,3
6,1470772818,1470772818,20160809,1,42,30,755,,,,Chrome,41,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091848,ORD201608091848,Google Power Bank,GGOEGETR014599,(not set),Single Option Only,(not set), 140.32 , 33.98 ,16.99,2
6,1470772818,1470772818,20160809,1,42,30,755,,,,Chrome,41,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091848,ORD201608091848,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 140.32 , 11.94 ,1.99,6
6,1470772818,1470772818,20160809,1,42,30,755,,,,Chrome,41,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091848,ORD201608091848,Blue Keeper Notebook Set with Flap,GGOEGOLC013299,(not set),Single Option Only,(not set), 140.32 , 11.98 ,5.99,2
17,1470756577,1470756577,20160809,1,45,30,1804,,,,Chrome,44,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091853,ORD201608091853,Blue Metallic Textured Spiral Notebook Set,GGOEGOLC014299,(not set),Single Option Only,(not set), 882.64 , 359.25 ,4.79,75
17,1470756577,1470756577,20160809,1,45,30,1804,,,,Chrome,44,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091853,ORD201608091853,PowerClip Lightning Charger,GGOEGEHQ024099,(not set),Single Option Only,(not set), 882.64 , 239.95 ,47.99,5
17,1470756577,1470756577,20160809,1,45,30,1804,,,,Chrome,44,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091853,ORD201608091853,UFO Bluetooth Water Resistant Speaker,GGOEGEVR014999,(not set),Single Option Only,(not set), 882.64 , 139.95 ,27.99,5
3,1470773581,1470773581,20160809,1,49,37,1656,,,,Chrome,48,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091859,ORD201608091859,22 oz Mini Mountain Bottle,GGOEGDHR018499,(not set), RED,(not set), 161.70 , 53.82 ,2.99,18
3,1470773581,1470773581,20160809,1,49,37,1656,,,,Chrome,48,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091859,ORD201608091859,22 oz Mini Mountain Bottle,GGOEGDHC018299,(not set), BLUE,(not set), 161.70 , 53.82 ,2.99,18
7,1470765402,1470765402,20160809,1,50,40,643,,,,Chrome,43,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091862,ORD201608091862,22 oz Mini Mountain Bottle,GGOEGDHC018299,(not set), BLUE,(not set), 82.71 , 4.78 ,2.39,2
7,1470765402,1470765402,20160809,1,50,40,643,,,,Chrome,43,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091862,ORD201608091862,1 oz Hand Sanitizer,GGOEGCKQ013199,(not set),Single Option Only,(not set), 82.71 , 1.59 ,1.59,1
7,1470765402,1470765402,20160809,1,50,40,643,,,,Chrome,43,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091862,ORD201608091862,Metal Texture Roller Pen,GGOEGOAB021499,(not set),Single Option Only,(not set), 82.71 , 23.19 ,23.19,1
7,1470765402,1470765402,20160809,1,50,40,643,,,,Chrome,43,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091862,ORD201608091862,Pop-a-Point Crayon,GGOEGKAA019299,(not set),Single Option Only,(not set), 82.71 , 1.59 ,1.59,1
7,1470765402,1470765402,20160809,1,50,40,643,,,,Chrome,43,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091862,ORD201608091862,Pen Pencil & Highlighter Set,GGOEGOAQ018099,(not set),Single Option Only,(not set), 82.71 , 3.19 ,3.19,1
7,1470765402,1470765402,20160809,1,50,40,643,,,,Chrome,43,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091862,ORD201608091862,YouTube Women's S/S Crew Tee,GGOEYAEJ029014,(not set), MD,(not set), 82.71 , 15.19 ,15.19,1
1,1470798779,1470798779,20160809,1,51,37,649,,1,,Chrome,50,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091866,ORD201608091866,YouTube Custom Decals,GGOEYFKQ020699,(not set),Single Option Only,(not set), 272.71 , 31.80 ,1.59,20
1,1470798779,1470798779,20160809,1,51,37,649,,1,,Chrome,50,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091866,ORD201608091866,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 272.71 , 31.80 ,1.59,20
1,1470798779,1470798779,20160809,1,51,37,649,,1,,Chrome,50,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091866,ORD201608091866,8 pc Android Sticker Sheet,GGOEAFKQ020499,(not set),Single Option Only,(not set), 272.71 , 31.80 ,1.59,20
1,1470798779,1470798779,20160809,1,51,37,649,,1,,Chrome,50,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091866,ORD201608091866,PaperMate Ink Joy RT Pen,GGOEGOAC021799,(not set),Single Option Only,(not set), 272.71 , 39.50 ,0.79,50
1,1470798779,1470798779,20160809,1,51,37,649,,1,,Chrome,50,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091866,ORD201608091866,Electronics Accessory Pouch,GGOEGBFC018799,(not set),Single Option Only,(not set), 272.71 , 79.80 ,3.99,20
45,1470771112,1470771112,20160809,1,55,39,1024,,,,Chrome,47,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091873,ORD201608091873,Google Sunglasses,GGOEGHGH019699,(not set), GREEN,(not set), 30.50 , 3.50 ,3.5,1
45,1470771112,1470771112,20160809,1,55,39,1024,,,,Chrome,47,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091873,ORD201608091873,Google Sunglasses,GGOEGHGR019499,(not set), RED,(not set), 30.50 , 3.50 ,3.5,1
45,1470771112,1470771112,20160809,1,55,39,1024,,,,Chrome,47,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091873,ORD201608091873,Google Sunglasses,GGOEGHGC019799,(not set), BLUE,(not set), 30.50 , 3.50 ,3.5,1
45,1470771112,1470771112,20160809,1,55,39,1024,,,,Chrome,47,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091873,ORD201608091873,Google Sunglasses,GGOEGHGT019599,(not set), YELLOW,(not set), 30.50 , 3.50 ,3.5,1
2,1470773696,1470773696,20160809,1,59,45,737,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091876,ORD201608091876,Engraved Ceramic Google Mug,GGOEGDWC020199,(not set),Single Option Only,(not set), 32.65 , 7.19 ,7.19,1
2,1470773696,1470773696,20160809,1,59,45,737,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091876,ORD201608091876,22 oz Mini Mountain Bottle,GGOEGDHC018299,(not set), BLUE,(not set), 32.65 , 2.39 ,2.39,1
2,1470773696,1470773696,20160809,1,59,45,737,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091876,ORD201608091876,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 32.65 , 1.59 ,1.59,1
2,1470773696,1470773696,20160809,1,59,45,737,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091876,ORD201608091876,Compact Eco Journal,GGOEGOCC017699,(not set),Single Option Only,(not set), 32.65 , 2.80 ,2.8,1
2,1470773696,1470773696,20160809,1,59,45,737,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091876,ORD201608091876,Sport Bag,GGOEGBMJ013399,(not set),Single Option Only,(not set), 32.65 , 3.99 ,3.99,1
2,1470761939,1470761939,20160809,1,62,45,1636,,,,Chrome,57,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091878,ORD201608091878,PaperMate Ink Joy Pen,GGOEGOAB021699,(not set),Single Option Only,(not set), 95.85 , 5.97 ,1.99,3
2,1470761939,1470761939,20160809,1,62,45,1636,,,,Chrome,57,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091878,ORD201608091878,Chevron Shopper,GGOEGBJR018199,(not set),Single Option Only,(not set), 95.85 , 3.50 ,3.5,1
2,1470761939,1470761939,20160809,1,62,45,1636,,,,Chrome,57,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608091878,ORD201608091878,Eco-Aware Recycled Journal Combo,GGOEGOCR017899,(not set), RED,(not set), 95.85 , 39.90 ,3.99,10
